ID,PredictedProb
0,0.34665929747
1,0.876028202115
2,0.867998433216
7,0.676338102809
10,0.798770074422
11,0.63075953326
13,0.953975714845
14,0.582256169213
15,0.962788875832
16,0.837837837838
17,0.81044849197
18,0.695730513122
19,0.804151978065
20,0.824030552291
25,0.953192322758
26,0.77691794417
29,0.774450490299
38,0.948981590286
41,0.933509596553
44,0.573774494236
45,0.396200548374
47,0.652983418201
48,0.55669800235
49,0.917743830787
50,0.766856919031
53,0.43321582452
56,0.531494729321
59,0.777222875049
60,0.695497275932
64,0.78339208774
65,0.983352918136
66,0.767463348442
68,0.850763807286
69,0.775985560086
70,0.94124559342
71,0.746787583744
72,0.657628731752
76,0.845867606737
80,0.740351907972
82,0.702017234626
83,0.925773599687
85,0.906352004178
86,0.838621229926
87,0.738286423069
89,0.817056124447
97,0.84553128841
99,0.621370329855
101,0.823443008226
102,0.194689466429
103,0.621355827878
104,0.49902075989
106,0.958676067372
107,0.68475390683
109,0.935566000783
111,0.44437916177
113,0.873873873874
114,0.524794253755
118,0.873286329808
119,0.635125342734
120,0.90018988743
123,0.764143957622
128,0.250293772033
129,0.871523697611
131,0.895221308265
133,0.629455542499
134,0.775166470819
136,0.958676067372
137,0.726792009401
139,0.812170555649
140,0.919310614963
142,0.766025673226
144,0.650117508813
146,0.869369369369
147,0.732256932257
148,0.938944379162
150,0.241656874266
151,0.22972972973
152,0.939091265178
155,0.993537015276
158,0.872620446533
159,0.554856961352
160,0.97669408539
161,0.628297415095
165,0.964159811986
166,0.46625766294
170,0.896298472385
171,0.76214257736
174,0.748090481786
175,0.707207207207
179,0.742970468758
180,0.921464943204
181,0.90779849219
184,0.73276537407
185,0.498100274187
187,0.899124783201
188,0.849686643165
190,0.827359968664
191,0.633174395131
192,0.680552076204
193,0.894654855524
196,0.885546415981
197,0.556750755398
198,0.68768115942
205,0.163337250294
211,0.860947904426
213,0.770865911926
214,0.888087356757
217,0.581120250685
218,0.780943987466
221,0.65616480176
222,0.506015870146
225,0.848687818253
229,0.779954954955
236,0.622096176444
237,0.945465636699
238,0.822659616138
239,0.948981590286
242,0.725019496474
245,0.84616137877
246,0.810088217697
247,0.949667058363
248,0.974343909127
254,0.874755189973
255,0.542596944771
257,0.933380336859
259,0.812601421297
264,0.852036819428
270,0.663477942521
272,0.942986464726
274,0.458068723286
275,0.460242851547
278,0.806290028029
280,0.234038386212
281,0.18820994908
282,0.234625930278
283,0.720426948688
284,0.961613787701
286,0.882517166679
287,0.922516539721
288,0.919800235018
289,0.828339208774
290,0.497453975715
291,0.587583235409
294,0.627085781434
295,0.367802585194
297,0.585089744235
299,0.727575401488
305,0.818644731688
307,0.539659224442
308,0.882687034861
313,0.649781769347
314,0.676008617313
315,0.802455213227
316,0.958676067372
317,0.800363802538
319,0.629638661818
322,0.813188965363
323,0.883111372242
324,0.874265569918
326,0.911476694085
327,0.778202115159
329,0.976302389346
330,0.0849001175088
331,0.368683901293
336,0.349588719154
337,0.488128032693
338,0.853333175217
340,0.94437916177
345,0.372013317665
347,0.883764198982
348,0.781041911477
350,0.983548766157
352,0.830101840971
356,0.953329416373
357,0.865256560909
358,0.908734821778
359,0.766301950435
361,0.77207294427
363,0.459831570701
364,0.853892598855
368,0.805257943365
376,0.98276537407
378,0.692283587936
382,0.686447316882
384,0.536721504113
385,0.883764198982
388,0.110752056404
389,0.940364277321
391,0.655738347043
392,0.72169996083
395,0.865452408931
396,0.900705052879
397,0.737916177047
399,0.808589607635
404,0.876028202115
407,0.331387277881
409,0.879455542499
410,0.801018409714
413,0.839012925969
414,0.55366235801
416,0.715386923483
418,0.748714747356
419,0.688405797101
420,0.760379945163
422,0.932726204465
423,0.789345867607
427,0.709263611438
429,0.988444966706
430,0.581269082881
431,0.781590285938
432,0.654084142141
433,0.877203290247
434,0.0864669016843
436,0.72101385541
437,0.910457449864
451,0.803681942812
452,0.690100624498
454,0.724832541712
457,0.904719937329
458,0.783286263977
460,0.627007442225
461,0.947904426165
462,0.761588388858
463,0.827237563651
465,0.95652173913
467,0.89071680376
473,0.865648256953
474,0.953775090042
480,0.118292205249
481,0.768605562084
483,0.904719937329
484,0.589600470035
485,0.568742655699
487,0.935761848805
490,0.962201331767
491,0.863493928711
492,0.607353005179
496,0.84804665235
497,0.6821386604
498,0.71017473298
499,0.916568742656
501,0.72365844105
502,0.877594986291
503,0.884026186328
506,0.891108499804
507,0.673511793872
508,0.639490854755
509,0.713866039953
510,0.800098278128
511,0.854386995691
513,0.83196239718
515,0.925577751665
521,0.454563258911
522,0.821288679984
523,0.845402625627
525,0.915211795647
529,0.852527187179
530,0.593346063455
531,0.541766697903
533,0.76216869043
534,0.590873482178
535,0.931649040345
537,0.65985710083
541,0.632003171134
542,0.815352036819
543,0.534025032938
544,0.840044345241
545,0.653780569578
549,0.87348217783
550,0.902487269879
551,0.848511555033
553,0.703877790834
556,0.878784063567
558,0.498892552936
560,0.686643164904
563,0.513023893459
564,0.947512730121
567,0.420681551116
572,0.560634547591
573,0.902311006659
577,0.905601253427
583,0.769780650215
584,0.838621229926
585,0.792220313959
586,0.790398211945
588,0.822846898499
590,0.752448100274
591,0.801312181747
593,0.962690951821
594,0.62875048962
597,0.894927536232
598,0.733975112236
599,0.917352134743
603,0.784273403839
604,0.695750097924
606,0.909811985899
607,0.559503237253
609,0.683595931248
614,0.853016059538
615,0.875511666049
616,0.594205826603
617,0.901488444967
618,0.804089430448
619,0.812154058651
620,0.736486486486
623,0.679677002883
625,0.843211788864
626,0.736388562476
627,0.806110458284
632,0.982961222092
633,0.616353032204
634,0.794849197023
635,0.734617028095
636,0.841754798277
637,0.849392871132
638,0.806306306306
639,0.97875048962
642,0.444085389738
643,0.936545240893
644,0.986486486486
645,0.331447092138
646,0.833529181355
650,0.940462201332
653,0.603927420504
654,0.5303564434
655,0.531531531532
656,0.885233059146
657,0.784567175872
658,0.681970790666
660,0.371129825478
661,0.777742752167
668,0.863969559622
669,0.642772201222
671,0.754602428515
672,0.767082118371
676,0.975225225225
678,0.876419898159
680,0.750174560193
682,0.896396396396
684,0.905797101449
685,0.738249118684
686,0.617658048433
687,0.558797874299
694,0.20544457501
696,0.65383862123
697,0.703584018801
699,0.641703296561
702,0.96455150803
707,0.826147736942
708,0.981590285938
712,0.958676067372
717,0.903251077164
718,0.97777124951
720,0.5699393549
721,0.764394829612
723,0.829633981808
724,0.636506071289
727,0.630238934587
728,0.230415197807
731,0.887191539365
733,0.799811562444
