ID,PredictedProb
0,0.331179005092
1,0.807794751273
2,0.882295338817
7,0.589698394046
10,0.773639363024
11,0.639224025618
13,0.947708578143
14,0.546468709512
15,0.947226490705
16,0.837426556992
17,0.75182027803
18,0.763807285546
19,0.828157349896
20,0.847683652031
25,0.972581276929
26,0.762906900088
29,0.745659818204
38,0.966993080037
41,0.937700744222
44,0.607187622405
45,0.367097532315
47,0.677733634255
48,0.609185272229
49,0.900644791949
50,0.796846846847
53,0.415326506631
56,0.493154048009
59,0.79857030944
60,0.689187900715
64,0.805052878966
65,0.978652565609
66,0.748109313327
68,0.880511087033
69,0.775047552042
70,0.933019976498
71,0.798707202004
72,0.645356652622
76,0.805052878966
80,0.760337977729
82,0.651390520956
83,0.911280846063
85,0.908490011751
86,0.814531923228
87,0.768829854773
89,0.855701975267
97,0.863902905463
99,0.559186145583
101,0.789952996475
102,0.156250644237
103,0.661722343461
104,0.500254602429
106,0.928711320016
107,0.638247064334
109,0.905209557383
111,0.438163318598
113,0.81088915002
114,0.496875170061
118,0.85969035397
119,0.571680376028
120,0.903251077164
123,0.705504873369
128,0.288875832354
129,0.838229533882
131,0.924010967489
133,0.635213474344
134,0.770074422248
136,0.9392871132
137,0.758284371328
139,0.819429708917
140,0.922444183314
142,0.803810018784
144,0.655385820603
146,0.874148045536
147,0.699109646457
148,0.93820994908
150,0.23946337642
151,0.289807509373
152,0.947708578143
155,0.995103799452
158,0.889404622013
159,0.606239686678
160,0.978652565609
161,0.663454947704
165,0.967880924403
166,0.418959671505
170,0.887387387387
171,0.744048396222
174,0.725910693302
175,0.690755973365
179,0.783324725072
180,0.951782217
181,0.930865648257
184,0.766862514689
185,0.501559251559
187,0.88866039953
188,0.864669016843
190,0.828134967265
191,0.664094694245
192,0.651956954131
193,0.849364654857
196,0.875734430082
197,0.537868301163
198,0.664649432041
205,0.221660791226
211,0.807285546416
213,0.747536781633
214,0.838518384972
217,0.557618488053
218,0.783294163729
221,0.70017174365
222,0.492374324073
225,0.844213390409
229,0.784469251861
236,0.626811594203
237,0.917450058754
238,0.790246768508
239,0.955542499021
242,0.760078697452
245,0.821393132263
246,0.845728732685
247,0.929494712103
248,0.985898942421
254,0.823107268759
255,0.531013933188
257,0.947512730121
259,0.797297297297
264,0.846553074814
270,0.658658078329
272,0.953779866823
274,0.489270326227
275,0.483120698338
278,0.764531870056
280,0.252252252252
281,0.237563650607
282,0.290946225729
283,0.803032224771
284,0.939189189189
286,0.867462456977
287,0.941170694784
288,0.916764590678
289,0.827751664708
290,0.478260869565
291,0.617626321974
294,0.618879749315
295,0.329612220917
297,0.600115728377
299,0.731657003396
305,0.775009792401
307,0.5859612577
308,0.874618096357
313,0.640370805588
314,0.623540932237
315,0.804416641101
316,0.942812377595
317,0.775009792401
319,0.624162572532
322,0.852957305131
323,0.866297003525
324,0.909126517822
326,0.905307481394
327,0.786819428124
329,0.976302389346
330,0.107246376812
331,0.414806110458
336,0.398981590286
337,0.456478325741
338,0.832845687823
340,0.960634547591
345,0.358443847574
347,0.85125342734
348,0.804034469252
350,0.991382687035
352,0.837341967314
356,0.900621118012
357,0.909988249119
358,0.927242459851
359,0.803886929254
361,0.738769055617
363,0.4541650346
364,0.833677352347
368,0.811985898942
376,0.986094790443
378,0.690221588048
382,0.723266745006
384,0.579925577752
385,0.942714453584
388,0.129749314532
389,0.937916177047
391,0.653381642512
392,0.706120250685
395,0.905209557383
396,0.879631805719
397,0.745333061713
399,0.767430473952
404,0.8866039953
407,0.379189655048
409,0.900744222483
410,0.806600078339
413,0.833725029377
414,0.583679246723
416,0.670765947041
418,0.806110458284
419,0.696925186056
420,0.792812377595
422,0.967293380337
423,0.780523648016
427,0.709968664316
429,0.994516255386
430,0.572598957973
431,0.786746700168
432,0.680327680605
433,0.877790834313
434,0.150900900901
436,0.739541715629
437,0.895615135615
451,0.815452408931
452,0.707820158598
454,0.666099493654
457,0.909009009009
458,0.836936936937
460,0.552579598232
461,0.954277880365
462,0.775396825397
463,0.846455150803
465,0.954171562867
467,0.875989032511
473,0.8564111426
474,0.947023110067
480,0.127673325499
481,0.773403838621
483,0.914692224475
484,0.606933019976
485,0.529435957697
487,0.948296122209
490,0.953339208774
491,0.878672150411
492,0.641970231101
496,0.834248149752
497,0.687818253036
498,0.751891315753
499,0.902369761065
501,0.740491063146
502,0.894829612221
503,0.87399023064
506,0.896983940462
507,0.667181572956
508,0.649972827318
509,0.690576912316
510,0.815269129617
511,0.845215712607
513,0.81374853114
515,0.916568742656
521,0.430963572268
522,0.792655699177
523,0.829080633428
525,0.930082256169
529,0.842884886597
530,0.631329105172
531,0.580373239144
533,0.714771137597
534,0.55637158898
535,0.928907168038
537,0.670900854839
541,0.642242701482
542,0.768581780538
543,0.567269210543
544,0.839614767075
545,0.701868632053
549,0.821175294287
550,0.91133960047
551,0.840677634156
553,0.65383862123
556,0.858017805654
558,0.458939191866
560,0.681355268312
563,0.477869173521
564,0.954563258911
567,0.456325891108
572,0.551214257736
573,0.88908028908
577,0.873090481786
583,0.721288679984
584,0.835330983157
585,0.778319623972
586,0.801318857643
588,0.741029082874
590,0.795499962205
591,0.828350208457
593,0.955699177438
594,0.651292596945
597,0.886212299256
598,0.737759498629
599,0.918801410106
603,0.834606345476
604,0.703153153153
606,0.927242459851
607,0.584904034469
609,0.687310141847
614,0.829083431257
615,0.886521925652
616,0.593044377281
617,0.884057971014
618,0.803543342674
619,0.810931624154
620,0.785938112025
623,0.726637470499
625,0.831453192323
626,0.736682334508
627,0.830395613004
632,0.975162909946
633,0.581643425068
634,0.788170779475
635,0.726224050137
636,0.797884841363
637,0.88312769291
638,0.768429298864
639,0.95652173913
642,0.426184880533
643,0.950900900901
644,0.979338033686
645,0.427262044653
646,0.852745136441
650,0.956913435174
653,0.579815003664
654,0.516059537799
655,0.553858206032
656,0.905992949471
657,0.785546415981
658,0.671878301226
660,0.425737990955
661,0.789471398167
668,0.846494320407
669,0.659202518391
671,0.851971536754
672,0.768023322237
676,0.979044261653
678,0.889345867607
680,0.743112677895
682,0.894633764199
684,0.895589367478
685,0.78241284763
686,0.607251120062
687,0.565812876682
694,0.245397571485
696,0.59518213866
697,0.680415197807
699,0.62069269634
702,0.959655307481
707,0.793869956913
708,0.937289463376
712,0.949177438308
717,0.910418735655
718,0.972368641934
720,0.611260699862
721,0.798962005484
723,0.838958088523
724,0.647564489956
727,0.630826478653
728,0.270505287897
731,0.924892283588
733,0.772032902468
735,0.868494842718
737,0.781531531532
738,0.767031245292
740,0.655802125646
742,0.99294947121
743,0.638584869295
745,0.72545045045
746,0.837641989816
747,0.676718278381
748,0.998041519781
749,0.883862122993
750,0.988249118684
753,0.781825303564
755,0.866919870181
756,0.921954563259
758,0.483246600638
760,0.831805629052
762,0.847063982697
763,0.786544370926
765,0.935566000783
767,0.844443511835
768,0.981296513905
770,0.445201723463
772,0.800062117605
773,0.834116725421
774,0.840775558167
775,0.573149236193
777,0.465589502546
778,0.907648755475
780,0.319153520004
782,0.797048720962
783,0.979044261653
786,0.563714957193
787,0.926263219741
788,0.787775445023
789,0.75324810619
790,0.742574507813
793,0.685546415981
795,0.85934717326
807,0.672444183314
809,0.755853679767
810,0.616480532147
811,0.754798276537
813,0.29044261653
815,0.833586783715
816,0.674874784388
821,0.927681979249
823,0.997258127693
825,0.869973700408
826,0.909571626963
827,0.876224050137
832,0.916666666667
833,0.731688209949
834,0.644116165855
837,0.892401096749
838,0.972777124951
839,0.106482569526
843,0.547179788484
844,0.828362947928
845,0.621355979091
846,0.692513997373
848,0.685487661575
850,0.645808852331
851,0.852094280399
852,0.638345924047
855,0.715785350568
856,0.959851155503
861,0.713925726969
862,0.728132169437
863,0.904857669045
864,0.837269878574
865,0.930728554642
867,0.673258687967
868,0.902624363494
869,0.923325499412
873,0.75156328701
875,0.587935761849
877,0.803172737955
879,0.751175088132
880,0.991186839013
881,0.754112808461
882,0.662033262855
883,0.980023501763
887,0.633232611493
888,0.60124268367
890,0.902761457109
897,0.70629531971
900,0.93419506463
902,0.765364930148
904,0.73124127472
906,0.523276537407
910,0.883666274971
913,0.81776341559
914,0.603097953742
915,0.539091265178
918,0.967186554143
920,0.959263611438
923,0.775645146425
926,0.815361013187
927,0.643120329704
929,0.771458565648
930,0.683486204356
931,0.94124559342
932,0.941789448311
933,0.723291614596
934,0.790329159744
936,0.702624363494
939,0.611503782156
941,0.90564131325
943,0.539855072464
947,0.493832167158
948,0.695593419506
949,0.959753231492
950,0.57019059193
951,0.701355150706
952,0.577164120642
953,0.984723854289
956,0.810233468673
961,0.682040457978
962,0.677577304164
968,0.885661126965
971,0.978065021543
972,0.929494712103
977,0.972189580885
981,0.802193497846
985,0.867312965139
987,0.807481394438
989,0.973227575401
993,0.879307257568
994,0.617456176304
997,0.968370544458
998,0.381707794751
999,0.909518213866
1002,0.862534273404
1003,0.94839404622
1004,0.998408734822
1005,0.701331766549
1007,0.763326058978
1008,0.932040736389
1014,0.974148061105
1016,0.927927927928
1021,0.590124287
1023,0.932123198714
1026,0.914610262436
1028,0.867606737172
1029,0.765025273721
1030,0.498139443792
1031,0.829670975323
1032,0.756511946729
1033,0.979435957697
1036,0.629777292821
1037,0.9169604387
1039,0.660763107028
1046,0.926356589147
1047,0.895808852331
1049,0.966177046612
1055,0.884939287113
1057,0.566935921665
1059,0.724296332893
1060,0.44330199765
1062,0.166087282935
1063,0.809131467827
1066,0.829309933752
1067,0.988640814728
1068,0.329798276537
1070,0.919584802193
1071,0.74174403912
1073,0.67355771921
1074,0.745578354274
1075,0.861549437636
1076,0.686350615399
1077,0.954171562867
1079,0.402715867546
1083,0.614903301497
1085,0.96357226792
1087,0.563012497706
1088,0.454029631994
1089,0.736682334508
1092,0.772032902468
1095,0.820573038193
1104,0.990599294947
1106,0.995495495495
1108,0.558788365543
1110,0.656945377054
1117,0.721484528006
1118,0.715709959609
1119,0.885859772816
1121,0.841754798277
1122,0.822365844105
1124,0.771523697611
1125,0.616333725029
1126,0.491429504267
1128,0.88160987074
1129,0.610654132393
1131,0.376811594203
1132,0.943693693694
1133,0.79696435566
1134,0.570661966314
1137,0.821092831962
1138,0.402644603771
1139,0.62972972973
1140,0.858415157973
1141,0.767900509205
1143,0.753643431883
1144,0.81179005092
1145,0.772951326613
1146,0.882393262828
1147,0.833137485311
1149,0.838523305915
1151,0.838719153937
1154,0.704996922388
1156,0.646649120686
1158,0.805522914219
1165,0.845206006356
1166,0.511139629276
1167,0.538072855464
1168,0.869565217391
1169,0.59165422112
1171,0.590281035544
1173,0.483685859773
1175,0.675767156202
1181,0.351502688459
1182,0.650457678364
1184,0.836662749706
1187,0.758989271598
1189,0.896562113953
1190,0.591585656803
1193,0.596611411754
1194,0.93321582452
1196,0.82276733255
1202,0.737250293772
1203,0.651399356182
1206,0.854739522131
1209,0.966999608304
1211,0.759267808181
1212,0.290148844497
1215,0.826959117123
1216,0.60675295089
1220,0.842929886408
1222,0.889950198646
1223,0.918527222875
1224,0.652683117901
1227,0.937650383303
1229,0.469800235018
1230,0.661574618096
1233,0.909322365844
1236,0.675009792401
1242,0.928613396005
1245,0.834312573443
1246,0.994124559342
1249,0.829024676851
1250,0.845941489524
1253,0.96151586369
1258,0.711274014156
1259,0.689692703867
1262,0.97365844105
1263,0.94535840188
1265,0.88160987074
1266,0.902641150467
1267,0.942812377595
1268,0.898687818253
1269,0.719702311007
1270,0.767038777908
1271,0.850959655307
1272,0.947870852219
1276,0.972189580885
1277,0.744810027419
1279,0.708717278635
1280,0.721112416765
1283,0.720916568743
1285,0.932824128476
1286,0.900117508813
1290,0.847062279671
1293,0.703283242371
1295,0.603554641598
1297,0.863689776733
1299,0.957794751273
1300,0.959851155503
1301,0.777516647082
1302,0.970190543909
1303,0.944183313749
1304,0.809831570701
1305,0.646592244418
1306,0.635593098041
1307,0.663714957193
1308,0.959968664316
1309,0.532787756701
1312,0.570211515864
1313,0.900117508813
1314,0.600472187429
1316,0.835226172183
1318,0.469364508659
1319,0.757314414923
1320,0.759778411952
1322,0.977869173521
1323,0.373678025852
1325,0.644514097315
1329,0.501124727212
1330,0.854403929919
1334,0.533098734643
1337,0.956325891108
1340,0.628476302389
1341,0.702604778692
1342,0.605154905092
1347,0.581086365399
1349,0.515609786805
1350,0.753599815047
1355,0.749114234807
1356,0.675039572618
1357,0.617467638609
1358,0.705591461026
1359,0.864922135574
1361,0.623637825468
1363,0.547117650436
1366,0.697160797161
1367,0.970035252644
1370,0.962162162162
1375,0.935663924794
1377,0.837446141794
1379,0.87348217783
1381,0.669408538974
1382,0.77848364669
1385,0.68896256505
1387,0.586927248774
1389,0.846642096642
1392,0.95045045045
1393,0.681472777125
1395,0.92425904165
1396,0.830793837316
1399,0.166666666667
1400,0.0834704269487
1401,0.794464666151
1402,0.981590285938
1405,0.648300444736
1407,0.589419166398
1409,0.973129651391
1413,0.371562867215
1414,0.310164512338
1415,0.77713213585
1417,0.593223658441
1421,0.486677435655
1422,0.924125678474
1423,0.434562567683
1425,0.886173129651
1426,0.149412455934
1428,0.959459459459
1429,0.976302389346
1430,0.683413452979
1431,0.661378770074
1433,0.957696827262
1435,0.941911476694
1436,0.837601426826
1438,0.925787588831
1439,0.9169604387
1442,0.983019976498
1448,0.626665355689
1449,0.577810419115
1451,0.761457109283
1453,0.863666758232
1455,0.830199764982
1456,0.603523381241
1458,0.903360781507
1459,0.9193432563
1463,0.980904817861
1466,0.714649432041
1468,0.947786917352
1471,0.644418008548
1472,0.910497453976
1473,0.581179005092
1474,0.985017626322
1476,0.451762632197
1477,0.763356835096
1478,0.704697627052
1479,0.736310223267
1481,0.412288064462
1482,0.982569526048
1487,0.6799787365
1490,0.758911084998
1493,0.500705052879
1494,0.875440658049
1495,0.925818795384
1496,0.984234234234
1497,0.660162183611
1498,0.79021599239
1499,0.747229640708
1500,0.820994907951
1505,0.786281178234
1507,0.747441051734
1508,0.7069681944
1510,0.898880276598
1511,0.865694822217
1513,0.37290582508
